"Date","Americas_chge","Americas_7d_ave","Europe_chge","Europe_7d_ave","Asia_chge","Asia_7d_ave","Africa_chge","Africa_7d_ave","Oceania_chge","Oceania_7d_ave","World_chge","World_7d_ave"
2020-03-22,10518,5374,20298,16904.5714285714,3229,2349.57142857143,265,160.571428571429,529,192.714285714286,34855,24998
2020-03-23,12838,6933.42857142857,26386,19104.1428571429,3070,2542.14285714286,381,202.571428571429,134,200.428571428571,42835,29001.8571428571
2020-03-24,12307,8371.71428571429,24397,20941.7142857143,3607,2772.14285714286,432,252.285714285714,416,248.571428571429,41179,32607
2020-03-25,13676,9877.57142857143,31011,23365.5714285714,5400,3241.14285714286,523,310.428571428571,371,283.857142857143,51001,37097.8571428571
2020-03-26,20166,12011.2857142857,35898,25728.2857142857,5719,3751,553,363.714285714286,524,341.285714285714,62877,42216.1428571429
2020-03-27,20926,13958,36011,27949.4285714286,7112,4384.71428571429,559,416.714285714286,418,383.571428571429,65041,47111.2857142857
2020-03-28,22363,16113.4285714286,36778,30111.2857142857,7201,5048.28571428571,340,436.142857142857,580,424.571428571429,67280,52152.5714285714
2020-03-29,21113,17627,29882,31480.4285714286,7260,5624.14285714286,560,478.285714285714,407,407.142857142857,59237,55635.7142857143
2020-03-30,24520,19295.8571428571,32639,32373.7142857143,7264,6223.28571428571,411,482.571428571429,452,452.571428571429,65294,58844.1428571429
2020-03-31,30212,21853.7142857143,36777,34142.2857142857,8999,6993.57142857143,585,504.428571428571,256,429.714285714286,76845,63939.2857142857
2020-04-01,36111,25058.7142857143,37083,35009.7142857143,8637,7456,599,515.285714285714,364,428.714285714286,82808,68483.1428571429
2020-04-02,36754,27428.4285714286,36134,35043.4285714286,9166,7948.42857142857,651,529.285714285714,345,403.142857142857,83060,71366.4285714286
2020-04-03,35999,29581.7142857143,37613,35272.2857142857,8771,8185.42857142857,882,575.428571428571,285,384.142857142857,83559,74011.8571428571
2020-04-04,35873,31511.7142857143,12491,31802.7142857143,9006,8443.28571428571,679,623.857142857143,307,345.142857142857,58363,72738
2020-04-05,35279,33535.4285714286,26444,31311.5714285714,9929,8824.57142857143,706,644.714285714286,226,319.285714285714,72592,74645.8571428571
2020-04-06,34877,35015,27383,30560.7142857143,10004,9216,701,686.142857142857,180,280.428571428571,73155,75768.8571428571
2020-04-07,35638,35790.1428571429,23811,28708.4285714286,9593,9300.85714285714,633,693,153,265.714285714286,69831,74766.8571428571
2020-04-08,38381,36114.4285714286,34091,28281,9934,9486.14285714286,804,722.285714285714,165,237.285714285714,83378,74848.2857142857
2020-04-09,42490,36933.8571428571,33326,27879.8571428571,10258,9642.14285714286,812,745.285714285714,127,206.142857142857,87014,75413.1428571429
2020-04-10,42252,37827.1428571429,31309,26979.2857142857,11156,9982.85714285714,663,714,152,187.142857142857,85534,75695.2857142857
2020-04-11,34281,37599.7142857143,27147,29073,12019,10413.2857142857,716,719.285714285714,117,160,74283,77969.5714285714
2020-04-12,32130,37149.8571428571,75025,36013.1428571429,11644,10658.2857142857,864,741.857142857143,30,132,119696,84698.7142857143
2020-04-13,33217,36912.7142857143,25118,35689.5714285714,11573,10882.4285714286,774,752.285714285714,55,114.142857142857,70742,84354
2020-04-14,33908,36665.5714285714,37548,37652,11504,11155.4285714286,970,800.428571428571,81,103.857142857143,84011,86379.7142857143
2020-04-15,32798,35868,31913,37340.8571428571,11399,11364.7142857143,957,822.285714285714,45,86.7142857142857,77114,85484.8571428571
2020-04-16,37851,35205.2857142857,44077,38876.7142857143,12392,11669.5714285714,1168,873.142857142857,43,74.7142857142857,95531,86701.5714285714
2020-04-17,41657,35120.2857142857,32081,38987,12785,11902.2857142857,1406,979.285714285714,68,62.7142857142857,87997,87053.4285714286
2020-04-18,36360,35417.2857142857,27383,39020.7142857143,12129,11918,1306,1063.57142857143,59,54.4285714285714,77240,87475.8571428571
2020-04-19,32992,35540.4285714286,30077,32599.5714285714,12254,12005.1428571429,1209,1112.85714285714,51,57.4285714285714,76605,81320
2020-04-20,37211,36111,23628,32386.7142857143,13996,12351.2857142857,1158,1167.71428571429,23,52.8571428571429,76018,82073.7142857143
2020-04-21,33533,36057.4285714286,27429,30941.1428571429,13687,12663.1428571429,1070,1182,27,45.1428571428571,75749,80893.4285714286
2020-04-22,38072,36810.8571428571,29557,30604.5714285714,12201,12777.7142857143,1402,1245.57142857143,14,40.7142857142857,81247,81483.8571428571
2020-04-23,44474,37757,25536,27955.8571428571,12785,12833.8571428571,1438,1284.14285714286,15,36.7142857142857,84249,79872.1428571429
2020-04-24,53188,39404.2857142857,16143,25679,13025,12868.1428571429,1719,1328.85714285714,20,29.8571428571429,84096,79314.8571428571
2020-04-25,44233,40529,24758,25304,12010,12851.1428571429,1231,1318.14285714286,26,25.1428571428571,82259,80031.8571428571
2020-04-26,36462,41024.7142857143,22059,24158.5714285714,11514,12745.4285714286,1534,1364.57142857143,19,20.5714285714286,71588,79315.1428571429
2020-04-27,33608,40510,24150,24233.1428571429,11090,12330.2857142857,1334,1389.71428571429,10,18.7142857142857,70192,78482.8571428571
2020-04-28,37960,41142.4285714286,24004,23743.8571428571,11924,12078.4285714286,1627,1469.28571428571,25,18.4285714285714,75540,78453
2020-04-29,40576,41500.1428571429,21569,22602.7142857143,12942,12184.2857142857,2013,1556.57142857143,10,17.8571428571429,77110,77862
2020-04-30,45363,41627.1428571429,23084,22252.4285714286,13085,12227.1428571429,1946,1629.14285714286,17,18.1428571428571,83495,77754.2857142857
2020-05-01,50615,41259.5714285714,22853,23211,13164,12247,1726,1630.14285714286,18,17.8571428571429,88376,78365.7142857143
2020-05-02,42682,41038,22183,22843.1428571429,12081,12257.1428571429,2228,1772.57142857143,23,17.4285714285714,79200,77928.7142857143
2020-05-03,40867,41667.2857142857,21205,22721.1428571429,12680,12423.7142857143,1594,1781.14285714286,23,18,76373,78612.2857142857
2020-05-04,39688,42535.8571428571,21060,22279.7142857143,14257,12876.1428571429,2658,1970.28571428571,24,20,77689,79683.2857142857
2020-05-05,40632,42917.5714285714,22595,22078.4285714286,15207,13345.1428571429,2038,2029,30,20.7142857142857,80502,80392.1428571429
2020-05-06,44963,43544.2857142857,27072,22864.5714285714,15426,13700,2546,2105.14285714286,20,22.1428571428571,90028,82237.5714285714
2020-05-07,45397,43549.1428571429,25127,23156.4285714286,15671,14069.4285714286,2490,2182.85714285714,20,22.5714285714286,88706,82982
2020-05-08,46424,42950.4285714286,23413,23236.4285714286,16811,14590.4285714286,3624,2454,7,21,90279,83253.8571428571
2020-05-09,46220,43455.8571428571,20716,23026.8571428571,15414,15066.5714285714,2850,2542.85714285714,23,21,85223,84114.2857142857
2020-05-10,34679,42571.8571428571,19745,22818.2857142857,17961,15821,2579,2683.57142857143,12,19.4285714285714,74976,83914.7142857143
2020-05-11,33152,41638.1428571429,23818,23212.2857142857,16573,16151.8571428571,3066,2741.85714285714,22,19.1428571428571,76631,83763.5714285714
2020-05-12,42221,41865.1428571429,22076,23138.1428571429,17024,16411.4285714286,3160,2902.14285714286,10,16.2857142857143,84491,84333.4285714286
2020-05-13,44350,41777.5714285714,20472,22195.2857142857,17234,16669.7142857143,2915,2954.85714285714,9,14.7142857142857,84980,83612.2857142857
2020-05-14,52310,42765.1428571429,20154,21484.8571428571,20617,17376.2857142857,3119,3044.71428571429,31,16.2857142857143,96231,84687.2857142857
2020-05-15,54997,43989.8571428571,20324,21043.5714285714,17467,17470,2928,2945.28571428571,16,17.5714285714286,95732,85466.2857142857
2020-05-16,53839,45078.2857142857,17649,20605.4285714286,19938,18116.2857142857,3003,2967.14285714286,10,15.7142857142857,94439,86782.8571428571
2020-05-17,37420,45469.8571428571,16458,20135.8571428571,20821,18524.8571428571,3313,3072,10,15.4285714285714,78022,87218
2020-05-18,47765,47557.4285714286,16898,19147.2857142857,20822,19131.8571428571,3668,3158,14,14.2857142857143,89167,89008.8571428571
2020-05-19,52881,49080.2857142857,18921,18696.5714285714,21953,19836,3012,3136.85714285714,8,14,96775,90763.7142857143
2020-05-20,57435,50949.5714285714,18055,18351.2857142857,22587,20600.7142857143,3792,3262.14285714286,9,14,101878,93177.7142857143
2020-05-21,60195,52076,17526,17975.8571428571,24216,21114.8571428571,4692,3486.85714285714,15,11.7142857142857,106644,94665.2857142857
2020-05-22,59496,52718.7142857143,18849,17765.1428571429,24197,22076.2857142857,3875,3622.14285714286,4,10,106422,96192.4285714286
2020-05-23,59907,53585.5714285714,16629,17619.4285714286,24391,22712.4285714286,3862,3744.85714285714,15,10.7142857142857,104804,97673.1428571429
2020-05-24,51985,55666.2857142857,14189,17295.2857142857,23911,23153.8571428571,4126,3861,0,9.28571428571429,94211,99985.8571428571
2020-05-25,46463,55480.2857142857,14304,16924.7142857143,21822,23296.7142857143,4116,3925,12,9,86717,99635.8571428571
2020-05-26,53806,55612.4285714286,16245,16542.4285714286,20191,23045,3712,4025,13,9.71428571428571,93967,99234.7142857143
2020-05-27,58620,55781.7142857143,15144,16126.5714285714,23908,23233.7142857143,5079,4208.85714285714,11,10,102762,99361
2020-05-28,68056,56904.7142857143,20443,16543.2857142857,25850,23467.1428571429,4919,4241.28571428571,15,10,119283,101166.571428571
2020-05-29,69716,58364.7142857143,16601,16222.1428571429,28818,24127.2857142857,5748,4508.85714285714,19,12.1428571428571,120903,103235.285714286
2020-05-30,86117,62109,16619,16220.7142857143,27651,24593,6120,4831.42857142857,8,11.1428571428571,136515,107765.428571429
2020-05-31,57343,62874.4285714286,14575,16275.8571428571,29232,25353.1428571429,5248,4991.71428571429,10,12.5714285714286,106408,109507.857142857
2020-06-01,47538,63028,14684,16330.1428571429,27968,26231.1428571429,5785,5230.14285714286,19,13.5714285714286,95995,110833.285714286
2020-06-02,72437,65689.5714285714,14058,16017.7142857143,30576,27714.7142857143,4885,5397.71428571429,8,12.8571428571429,121964,114832.857142857
2020-06-03,64014,66460.1428571429,11745,15532.1428571429,33392,29069.5714285714,5087,5398.85714285714,11,12.8571428571429,114249,116473.857142857
2020-06-04,71752,66988.1428571429,19768,15435.7142857143,32311,29992.5714285714,7106,5711.28571428571,7,11.7142857142857,130944,118139.714285714
2020-06-05,74627,67689.7142857143,16454,15414.7142857143,32941,30581.5714285714,7196,5918.14285714286,5,9.71428571428571,131223,119614
2020-06-06,76775,66355.1428571429,15928,15316,34432,31550.2857142857,6595,5986,7,9.57142857142857,133737,119217.142857143
2020-06-07,56667,66258.5714285714,14763,15342.8571428571,34590,32315.7142857143,6337,6141.57142857143,6,9,112363,120067.857142857
2020-06-08,49549,66545.8571428571,15143,15408.4285714286,31155,32771,6648,6264.85714285714,2,6.57142857142857,102497,120996.714285714
2020-06-09,69293,66096.7142857143,15343,15592,33945,33252.2857142857,6472,6491.57142857143,7,6.42857142857143,125060,121439
2020-06-10,76500,67880.4285714286,15526,16132.1428571429,36522,33699.4285714286,6546,6700,11,6.42857142857143,135105,124418.428571429
2020-06-11,76594,68572.1428571429,16177,15619.1428571429,37843,34489.7142857143,7402,6742.28571428571,4,6,138020,125429.285714286
2020-06-12,70921,68042.7142857143,17069,15707,32693,34454.2857142857,8077,6868.14285714286,5,6,128765,125078.142857143
2020-06-13,72515,67434.1428571429,15731,15678.8571428571,38916,35094.8571428571,8101,7083.28571428571,26,8.71428571428571,135289,125299.857142857
2020-06-14,63787,68451.2857142857,14762,15678.7142857143,44953,36575.2857142857,8767,7430.42857142857,15,10,132284,128145.714285714
2020-06-15,58719,69761.2857142857,14042,15521.4285714286,37260,37447.4285714286,9621,7855.14285714286,14,11.7142857142857,119658,130597.285714286
2020-06-16,80028,71294.8571428571,15884,15598.7142857143,38536,38103.2857142857,7613,8018.14285714286,23,14,142084,133029.285714286
2020-06-17,77947,71501.5714285714,16022,15669.5714285714,41023,38746.2857142857,8732,8330.42857142857,22,15.5714285714286,143746,134263.714285714
2020-06-18,74678,71227.8571428571,17005,15787.8571428571,41107,39212.5714285714,8254,8452.14285714286,18,17.5714285714286,141063,134698.428571429
2020-06-19,111409,77011.8571428571,15816,15608.8571428571,42860,40665,9826,8702,4,17.4285714285714,179915,142005.571428571
2020-06-20,89540,79444,14616,15449.5714285714,41910,41092.7142857143,11330,9163.28571428571,52,21.1428571428571,157448,145171.142857143
2020-06-21,65199,79645.7142857143,13294,15239.8571428571,39752,40349.7142857143,9442,9259.71428571429,15,21.1428571428571,127702,144516.571428571
2020-06-22,76254,82150.7142857143,13547,15169.1428571429,40550,40819.7142857143,8989,9169.42857142857,21,22.1428571428571,139361,147331.285714286
2020-06-23,100279,85043.7142857143,15072,15053.1428571429,42377,41368.4285714286,9051,9374.85714285714,30,23.1428571428571,166809,150863.428571429
2020-06-24,102172,88504.4285714286,15131,14925.8571428571,43892,41778.2857142857,11358,9750,41,25.8571428571429,172594,154984.571428571
2020-06-25,107349,93171.7142857143,14777,14607.5714285714,44266,42229.5714285714,11950,10278,38,28.7142857142857,178381,160315.714285714
2020-06-26,118028,94117.2857142857,15625,14580.2857142857,46358,42729.2857142857,11577,10528.1428571429,9,29.4285714285714,191597,161984.571428571
2020-06-27,105598,96411.2857142857,13899,14477.8571428571,46262,43351,12284,10664.4285714286,89,34.7142857142857,178132,164939.428571429
2020-06-28,94432,100587.428571429,11742,14256.1428571429,46970,44382.1428571429,10647,10836.5714285714,80,44,163871,170106.428571429
2020-06-29,86821,102097,12948,14170.5714285714,44460,44940.7142857143,11048,11130.7142857143,70,51,155347,172390.142857143
2020-06-30,103385,102540.714285714,12800,13846,46655,45551.8571428571,11616,11497.1428571429,86,59,174542,173494.857142857
2020-07-01,124324,105705.285714286,13189,13568.5714285714,66784,48822.1428571429,13227,11764.1428571429,83,65,217607,179925.285714286
2020-07-02,131576,109166.285714286,13533,13390.8571428571,50577,49723.7142857143,14193,12084.5714285714,65,68.8571428571429,209945,184434.428571429
2020-07-03,121404,109648.571428571,13950,13151.5714285714,50677,50340.7142857143,15159,12596.2857142857,194,95.2857142857143,201385,185832.714285714
2020-07-04,111521,110494.714285714,12818,12997.1428571429,53777,51414.2857142857,15507,13056.7142857143,186,109.142857142857,193809,188072.285714286
2020-07-05,102296,111618.142857143,11792,13004.2857142857,56133,52723.2857142857,13640,13484.2857142857,142,118,184003,190948.285714286
2020-07-06,86287,111541.857142857,13612,13099.1428571429,50183,53540.8571428571,13717,13865.5714285714,176,133.142857142857,163975,192180.857142857
2020-07-07,131670,115582.571428571,11978,12981.7142857143,50108,54034.1428571429,17474,14702.4285714286,132,139.714285714286,211362,197440.857142857
2020-07-08,131238,116570.285714286,14141,13117.7142857143,53881,52190.8571428571,14726,14916.5714285714,173,152.571428571429,214159,196948.285714286
2020-07-09,135790,117172.285714286,13620,13130.1428571429,57880,53234.1428571429,19212,15633.5714285714,325,189.714285714286,226827,199360
2020-07-10,144098,120414.285714286,14563,13217.7142857143,56153,54016.4285714286,17680,15993.7142857143,180,187.714285714286,232674,203829.857142857
2020-07-11,128276,122807.857142857,13740,13349.4285714286,55404,54248.8571428571,18815,16466.2857142857,245,196.142857142857,216482,207068.857142857
2020-07-12,108795,123736.285714286,11763,13345.2857142857,54839,54064,16694,16902.5714285714,183,202,192274,208250.428571429
2020-07-13,104029,126270.857142857,14530,13476.4285714286,56542,54972.4285714286,16071,17238.8571428571,272,215.714285714286,191444,212174.571428571
2020-07-14,139818,127434.857142857,12812,13595.5714285714,54885,55654.8571428571,14435,16804.7142857143,238,230.857142857143,222188,213721.142857143
2020-07-15,137846,128378.857142857,14431,13637,60816,56645.5714285714,18051,17279.7142857143,324,252.428571428571,231468,216193.857142857
2020-07-16,154597,131065.571428571,15283,13874.5714285714,60567,57029.4285714286,20441,17455.2857142857,424,266.571428571429,251312,219691.714285714
2020-07-17,142700,130865.857142857,16200,14108.4285714286,64089,58163.1428571429,19540,17721,213,271.285714285714,242742,221130
2020-07-18,129150,130990.714285714,13360,14054.1428571429,74288,60860.8571428571,19015,17749.5714285714,365,288.428571428571,236178,223943.714285714
2020-07-19,114401,131791.571428571,11755,14053,68455,62806,18554,18015.2857142857,269,300.714285714286,213434,226966.571428571
2020-07-20,111875,132912.428571429,18002,14549,61351,63493,15525,17937.2857142857,363,313.714285714286,207116,229205.428571429
2020-07-21,139391,132851.428571429,14375,14772.2857142857,65577,65020.4285714286,13864,17855.7142857143,474,347.428571428571,233681,230847.285714286
2020-07-22,172273,137769.571428571,15955,14990,71611,66562.5714285714,19614,18079,411,359.857142857143,279868,237761.571428571
2020-07-23,166700,139498.571428571,17548,15313.5714285714,79844,69316.4285714286,18467,17797,295,341.428571428571,282854,242267.571428571
2020-07-24,165965,142822.142857143,17609,15514.8571428571,75030,70879.4285714286,22111,18164.2857142857,356,361.857142857143,281074,247743.571428571
2020-07-25,147396,145428.714285714,13700,15563.4285714286,74347,70887.8571428571,18151,18040.8571428571,460,375.428571428571,254054,250297.285714286
2020-07-26,108249,144549.857142857,13044,15747.5714285714,72873,71519,18315,18006.7142857143,555,416.285714285714,213036,250240.428571429
2020-07-27,121877,145978.714285714,21616,16263.8571428571,69236,72645.4285714286,13428,17707.1428571429,369,417.142857142857,226530,253013.857142857
2020-07-28,145728,146884,15302,16396.2857142857,77969,74415.7142857143,13499,17655,282,389.714285714286,252785,255743
2020-07-29,177078,147570.428571429,18363,16740.2857142857,77928,75318.1428571429,17642,17373.2857142857,717,433.428571428571,291728,257437.285714286
2020-07-30,160894,146741,19824,17065.4285714286,81370,75536.1428571429,17407,17221.8571428571,605,477.714285714286,280100,257043.857142857
2020-07-31,163370,146370.285714286,19745,17370.5714285714,88236,77422.7142857143,19005,16778.1428571429,388,482.285714285714,290744,258425.285714286
2020-08-01,138969,145166.428571429,14364,17465.4285714286,77441,77864.7142857143,16920,16602.2857142857,637,507.571428571429,248338,257608.714285714
2020-08-02,123172,147298.285714286,12867,17440.1428571429,81759,79134.1428571429,12749,15807.1428571429,444,491.714285714286,230992,260173.857142857
2020-08-03,94999,143458.571428571,24969,17919.1428571429,75242,79992.1428571429,10853,15439.2857142857,413,498,206475,257308.857142857
2020-08-04,147447,143704.142857143,20513,18663.5714285714,79345,80188.7142857143,9915,14927.2857142857,720,560.571428571429,257942,258045.571428571
2020-08-05,154615,140495.142857143,20333,18945,85769,81308.8571428571,15374,14603.2857142857,484,527.285714285714,276575,255880.857142857
2020-08-06,157792,140052,21934,19246.4285714286,90755,82649.5714285714,14328,14163.4285714286,392,496.857142857143,285202,256609.714285714
2020-08-07,153858,138693.142857143,23692,19810.2857142857,90746,83008.1428571429,13492,13375.8571428571,451,505.857142857143,282239,255394.714285714
2020-08-08,137800,138526.142857143,15120,19918.2857142857,91002,84945.4285714286,14208,12988.4285714286,386,470,258518,256849
2020-08-09,111593,136872,13785,20049.4285714286,86612,85638.7142857143,12356,12932.2857142857,339,455,224683,255947.714285714
2020-08-10,107523,138661.142857143,27628,20429.2857142857,81429,86522.5714285714,9132,12686.4285714286,317,441.285714285714,226029,258741.142857143
2020-08-11,143849,138147.142857143,19687,20311.2857142857,85734,87435.2857142857,7883,12396.1428571429,414,397.571428571429,257570,258688
2020-08-12,148238,137236.142857143,23396,20748.8571428571,95431,88815.5714285714,9258,11522.4285714286,323,374.571428571429,276647,258698.285714286
2020-08-13,158526,137341,27393,21528.7142857143,92522,89068,10393,10960.2857142857,382,373.142857142857,289216,259271.714285714
2020-08-14,169048,139511,27029,22005.4285714286,94826,89650.8571428571,12545,10825,300,351.571428571429,303748,262344.428571429
2020-08-15,124473,137607.142857143,19802,22674.2857142857,91352,89700.8571428571,11815,10483.1428571429,265,334.285714285714,247708,260800.142857143
2020-08-16,103380,136433.857142857,17031,23138,83772,89295.1428571429,9953,10139.8571428571,332,333.285714285714,214470,259341.142857143
2020-08-17,89968,133926,30723,23580.1428571429,77931,88795.4285714286,8872,10102.7142857143,237,321.857142857143,207732,256727.285714286
2020-08-18,133391,132432,22909,24040.4285714286,93082,89845.1428571429,8637,10210.4285714286,236,296.428571428571,258256,256825.285714286
2020-08-19,141961,131535.285714286,28031,24702.5714285714,98451,90276.5714285714,10895,10444.2857142857,252,286.285714285714,279590,257245.714285714
2020-08-20,134559,128111.428571429,30260,25112.1428571429,96930,90906.2857142857,10609,10475.1428571429,196,259.714285714286,272554,254865.428571429
2020-08-21,121360,121298.857142857,32185,25848.7142857143,97186,91243.4285714286,10272,10150.4285714286,201,245.571428571429,261205,248787.857142857
2020-08-22,137078,123099.571428571,21406,26077.8571428571,95122,91782,10433,9953,212,238,264251,251151.142857143
2020-08-23,92931,121606.857142857,19961,26496.4285714286,84051,91821.8571428571,9053,9824.42857142857,153,212.428571428571,206149,249962.428571429
